word,weight
hitmen,1
hits,84
hitter,2
hitti,1
hitting,109
hivas,1
hive,9
hived,4
hives,1
hiving,1
hiya,96
hm,423
hmhm,1
hmm,359
hmo,1
ho,405
ho-de-ho,1
hoad,1
hoader,2
hoard,6
hoarded,1
hoarding,1
hoardings,1
hoards,2
hoariest,1
hoars,1
hoarse,3
hoarser,1
hoary,2
hoax,10
hob,16
hob-nob,4
hobart,2
hobbes,20
hobbesian,19
hobbesians,1
hobbies,35
hobbing,4
hobble,2
hobbled,3
hobblers,2
hobbling,6
hobby,43
hobbyhorses,1
hobnail,1
hobnob,1
hobnobs,2
hobo,3
hobridge,1
hobs,2
hobson,2
hobsons,2
hoc,1
hock,3
hocked,1
hockedy,1
hockerill,7
hockey,57
hocks,1
hockston,1
hocus,1
hoddesdon,2
hoddle,1
hodems,1
hodges,2
hodgetts,1
hodgkin,1
hodgkinson,2
hodgson,3
hodins,1
hodson,2
hoe,10
hoe-down,3
hoebury,2
hoeing,2
hoes,3
hoffman,5
hoffmeister,2
hog,7
hogan,10
hogg,4
hogger,1
hogget,1
hogging,5
hogmanay,16
hogmanays,1
hogwash,1
hoh,5
hoicks,1
hoik,1
hoiked,1
hoist,5
hoisted,7
hoists,1
hokey,1
hol,15
hola,2
holbeach,4
holby,2
hold,1500
hold-over,1
holdall,6
holdam,1
holded,1
holden,9
holder,52
holder-on,6
holders,76
holding,354
holdings,14
holds,104
holdup,2
hole,465
holed,1
holeless,1
holes,209
holey,2
holgate,3
holi,3
holid,1
holiday,1019
holiday-maker,1
holidaying,3
holidaymaker,3
holidaymakers,4
holidays,390
holier,3
holiness,5
holistic,2
holland,109
holler,2
hollered,2
hollering,3
hollies,5
hollingworth,4
hollis,2
hollow,14
holloway,5
hollowness,1
hollows,2
holly,92
hollyhead,4
hollywell,2
hollywood,21
hollywood-style,1
holm,4
holmans,2
holmer,1
holmes,7
holn,2
holocaust,12
hologram,7
holograms,3
holograph,2
holographic,1
holographs,1
hols,2
holst,8
holsten,3
holster,15
holstered,7
holsters,1
holston,1
holt,7
holy,282
holyhead,28
holywell,3
hom,1
homage,3
home,5229
home-baked,1
home-brew,1
home-grown,1
home-helps,1
home-like,1
home-loss,1
home-made,18
home-maker,1
homebase,5
homeboys,1
homecare,1
homecoming,1
homed,5
homeland,4
homelands,1
homeless,89
homelessness,35
homely,10
homemade,12
homeopathic,4
homeostasis,1
homer,3
homes,514
homesdale,1
homesick,10
homesworks,1
homeward,4
homewood,1
homework,306
homeworking,1
homeworks,7
homicide,6
hominas,2
homing,4
hominis,1
homkirk,1
homo,5
homogeneous,3
homogenous,2
homoiothermic,1
homologous,1
homology,3
homophobia,1
homophobic,6
homosexual,15
homosexuality,8
homosexuals,7
hon,3
honan,1
honason,1
honda,8
hondas,1
honduras,1
hone,3
honer,1
hones,1
honesom,1
honest,630
honestly,442
honesty,39
honey,110
honeybee,2
honeycomb,2
honeymoon,24
honeymooned,1
honeysu,1
honeysuckle,6
hong,43
honing,1
honiton,4
honk,1
honked,3
honkey,1
honking,3
honky,4
honolulu,2
honor,1
honorarium,2
honorary,24
honour,68
honourable,336
honourably,1
honourary,10
honoured,25
honouring,3
honours,46
hoo,72
hoo-ha,2
hooch,2
hood,56
hoodlums,1
hoods,4
hoodwinked,2
hooey,1
hoof,4
hoofs,2
hooh,1
hooha,3
hook,149
hooke,1
hooked,30
hooker,15
hooking,7
hooks,38
hoola,1
hooligan,10
hooliganism,5
hooligans,15
hoooo,1
hoop,53
hooped,1
hooper,2
hoopla,1
hoops,21
hoorah,1
hooray,72
hoot,5
hooted,1
hooter,3
hooting,2
hoots,6
hoover,77
hoovered,9
hoovering,16
hoovers,3
hooves,5
hop,39
hopa,7
hopcroft,6
hope,2393
hoped,100
hopef,1
hopeful,55
hopefully,580
hopeless,68
hopelessly,2
hopelessness,10
hopers,1
hopes,115
hopeworths,1
hopgrove,2
hoping,404
hopkins,9
hopkirk,1
hopped,3
hopper,44
hoppers,15
hopping,11
hoppum,1
hops,2
hopscotch,4
hoptastic,1
hor,7
horace,10
horizon,42
horizons,11
horizontal,24
horizontally,7
horizontals,1
horley,8
horlicks,3
hormo,1
hormon,2
hormonal,6
hormonally,2
hormone,25
hormones,14
horn,59
hornbeam,1
hornblower,1
hornby,7
horncastle,1
horned,1
horner,4
horners,1
hornes,4
hornet,1
hornets,4
horniest,1
horns,30
hornsea,6
hornton,4
horny,9
horoscope,3
horoscopes,5
horr,3
horrendous,71
horrendously,9
horri,3
horrible,582
horribly,14
horrid,35
horrific,23
horrified,29
horrifying,14
horrily,2
horror,79
horrors,6
hors,2
horse,638
horse-drawn,7
horse-trading,1
horseback,7
horsebox,4
horseboxes,1
horsefields,1
horseguards,1
horsell,4
horseman,18
horsemen,4
horsepower,20
horseracing,5
horseradish,9
horses,510
horseshoe,1
horsewatch,1
horsey,11
horsfall,1
horsham,16
horsie,1
horsley,1
horstead,1
horstell,1
horsy,9
horti,1
horticultural,7
horticulture,7
horticulturist,1
horton,51
horwich,2
hos,5
hose,48
hosepipe,9
hoses,4
hosiery,21
hosing,1
hoskin,13
hoskins,4
hosni,1
hosp,1
hospice,12
hospit,1
hospita,1
hospitable,1
hospital,1004
hospitalised,3
hospitality,20
hospitalized,3
hospitals,193
host,75
host-based,2
hostage,32
hostages,51
hosted,7
hostel,28
hostelling,2
hostelries,1
hostelry,2
hostels,14
hostess,6
hostesses,1
hostied,1
hostile,36
hostilities,1
hostility,12
hosting,6
hosts,15
hot,995
hot-line,1
hotch,1
hotchpotch,2
hotel,394
hotelier,2
hoteliers,5
hotels,80
hotfoot,1
hothouse,2
hothouses,1
hotline,4
hotly,2
hotpoint,14
hotpoints,1
hotpot,1
hotpots,1
hotrods,1
hots,3
hotspur,11
hotspurs,1
hottened,1
hotter,20
hottest,5
hotting,3
hottish,1
hou,28
houdini,2
houghton,4
houn,2
hound,23
hounding,4
hounds,30
houndslet,2
hounslow,21
hour,2012
hour-and-a-half,2
hourglass,1
hourly,16
hours,1977
hous,9
house,4817
house-bound,1
house-builders,1
house-building,3
house-dress,1
house-holders,1
house-husband,1
house-person,2
house-to-house,3
house-wife,1
housebound,5
housebreak,1
housebuilders,1
houseby,2
housecoat,1
housecoats,1
housed,22
houseful,3
household,146
householder,3
householders,7
households,72
househusband,1
housekeena,1
housekeep,1
housekeeper,20
housekeeping,33
houseload,2
housemaid,2
housemaids,2
housemaster,6
housemistress,2
housent,1
houseperson,1
houseplant,1
houses,1020
housewarming,1
housewife,47
housewifes,1
housewive,1
housewives,23
housework,43
housin,1
housing,925
housings,1
houston,13
hout,4
hove,20
hovel,1
hovels,3
hover,4
hovercraft,4
hovered,1
hovering,17
hovers,1
hovis,6
how,19558
howar,6
howard,84
howardian,1
howarth,2
howay,1
howe,10
howell,16
howerd,2
howev,1
however,930
howick,1
howitt,2
howl,4
howler,6
howling,15
howls,3
hows,3
howsons,1
howstead,1
howthe,1
howtown,1
hoy,15
hoyland,1
hoyle,2
hs,24
hu,32
hub,12
hubbard,2
hubbardy,1
hubble,6
hubbling,1
hubbub,4
hubby,12
hubcaps,2
hubs,1
huck,1
huckleberry,2
hucklecote,7
hucknall,17
hucknell,1
huckstep,2
huddersfield,10
huddle,1
huddled,5
huddling,2
hudds,1
huddy,1
hudsbeth,1
hudson,11
hudson-evans,1
hudspeth,1
hue,3
huff,20
huffed,2
huffing,1
huffy,2
hug,11
huge,463
hugely,11
hugged,5
hugging,2
huggins,1
huggy,2
hugh,108
hughes,38
hughey,18
hughie,21
hugo,6
hugs,3
huh,285
huip,1
hula,9
hula-hoops,3
hulk,15
hulkham,1
hulks,3
hull,68
hullabaloo,1
hullo,2
hulls,2
hulme,2
hulsta,2
hulton,5
hum,19
human,597
humana,1
humane,17
humani,1
humanism,1
humanist,3
humanistic,1
humanitarian,9
humanities,10
humanity,23
humanize,1
humankind,2
humanly,9
humanoid,2
humans,33
humber,9
humberside,42
humbersome,1
humberstone,1
humble,32
humbled,4
humblest,1
humbling,3
humbly,2
humbug,2
humbugs,1
humby,2
humdrum,1
hume,14
hume-adams,1
humid,9
humidity,9
humiliate,3
humiliated,10
humiliating,10
humiliation,7
humiliations,1
humility,11
hummed,2
hummels,1
humming,6
hummus,2
humongous,1
humorous,21
humorousness,1
humour,56
humours,4
hump,19
humpback,1
humphrey,13
humphreys,3
humphries,1
humping,9
humps,10
humpty,14
humpy,2
hums,2
hun,23
hunan,6
hunch,1
hunches,2
hund,14
hundr,3
hundre,2
hundred,10610
hundred-and-eighty-sided,1
hundred-year-old,1
hundredfold,2
hundreds,319
hundredth,49
hundredths,15
hundredweight,4
hung,108
hungar,1
hungarian,3
hungarians,6
hungary,18
hunger,37
hungerford,2
hungrier,1
hungry,209
hunk,7
hunks,1
hunky,4
hunky-dory,3
hunkydory,5
hunniford,2
hunnington,1
hunsdon,1
hunstead,9
hunt,117
hunted,5
hunten,1
hunter,35
hunters,20
hunting,201
huntingdon,18
huntington,4
hunton,4
hunts,8
huntsman,1
huntsmen,1
hup,10
hur,2
hurar,2
hurd,26
hurdle,28
hurdles,13
hurdling,2
hurgh,1
hurl,3
hurled,1
hurling,5
hurls,1
hurly-burly,2
hurn,1
hurrah,1
hurray,16
hurricane,20
hurricanes,2
hurried,6
hurriedly,2
hurry,258
hurrying,9
hurschell,1
hurst,19
hurt,436
hurted,1
hurtful,7
hurting,76
hurtling,4
hurts,135
hus,3
husba,2
husband,833
husbanding,1
husbandry,1
husbands,70
husby,1
hush,34
hushed,2
husk,1
husky,2
hussein,53
hussy,8
hustings,2
hustle,3
hustled,1
hut,76
hutch,3
hutches,1
hutchins,1
hutchinson,1
huton,1
huts,21
hutton,3
huw,4
hy,3
hyacinth,4
hyacinths,4
hyam,5
hybrid,12
hybridization,1
hybridize,3
hybridizing,3
hybrids,1
hycal,1
hyde,20
hydrangeas,1
hydrant,4
hydrants,4
hydraulic,14
hydraulically,2
hydraulics,3
hydro,16
hydro-carbon,1
hydro-carbons,2
hydro-electric,4
hydro-electrical,1
hydro-electricity,2
hydrocarbon,1
hydrocarbons,6
hydrocephalus,1
hydrochloric,41
hydrocortisone,1
hydroelectric,7
hydroelectricity,1
hydrogen,141
hydrogenated,1
hydrogens,5
hydrographic,1
hydroplane,4
hydros,2
hydrosphere,1
hydrostatic,1
hydrostatics,3
hydrotherapy,3
hydrothermal,1
hydroxide,38
hydroxides,4
hyena,2
hyenas,3
hygena,2
hygiena,2
hygiene,34
hygienic,3
hygienist,4
hymn,26
hymnal,3
hymns,22
hymopholus,2
hymophylus,1
hynish,1
hyogenic,1
hyong,1
hyp,1
hype,11
hyped,7
hyper,10
hyper-critical,1
hyper-flex,1
hyperactive,4
hyperactivity,1
hyperathan,1
hyperbaric,3
hyperbole,1
hypercolour,3
hypercritical,2
hyperglycaemia,2
hypermarket,5
hyperpolarization,1
hyperpolarize,4
hyperpolarized,2
hyperpolarizes,1
hyperpolarizing,1
hyperspace,1
hypertension,2
hyperventilate,1
hyphen,9
hyphenated,4
hypnosis,4
hypnotherapist,1
hypnotherapy,1
hypnotises,1
hypnotist,5
hypnotized,8
hypnotizing,1
hypo,2
hypochloride,1
hypochlorite,3
hypochondria,1
hypochondriac,4
hypocris,1
hypocrisy,13
hypocrite,6
hypocrites,2
hypocritical,11
hypocritically,1
hypocro,1
hypodermic,2
hypoglycaemia,1
hypostatize,1
hypot,1
hypotenuse,49
hypothalamus,1
hypothecated,1
hypothermia,8
hypothes,2
hypotheses,5
hypothesis,34
hypothesised,1
hypothesize,1
hypothetical,26
hypothetically,3
hypothyroidism,1
hyrodotus,4
hyson,6
hysterectomy,10
hysteria,3
hysterical,11
hysterically,2
hysterics,7
hythe,2
hywel,1
i,310636
i-a,1
i-linked,1
i-s,3
iain,3
ian,431
ianotta,4
ibama,1
ibanez,2
ibania,1
ibbotson,1
iberia,2
ibis,3
ibiza,4
ibsen,2
ice,320
ice-breaker,1
ice-cream,39
ice-creams,3
iceberg,19
icebergs,1
icebreaker,2
icecream,12
iced,12
iceflow,4
iceland,23
icelandic,4
ich,2
ici,1
icicles,1
icing,40
icings,1
ick,2
ickle,9
icknield,1
icksworth,2
ico,1
icon,11
iconic,1
icons,11
ics,1
icuma,1
icy,16
id,74
ida,13
idaho,1
idan,1
iddles,1
iddy,1
idea,2625
ideal,263
idealisation,1
idealism,9
idealist,2
idealistic,8
idealists,1
idealization,1
idealize,2
idealized,2
idealizes,2
idealizing,1
ideally,77
ideals,27
ideaology,1
ideas,723
ideford,2
iden,2
ident,1
identi,2
identical,51
identically,1
identifiable,15
identification,66
identifications,2
identified,262
identifies,33
identify,278
identifying,79
identities,8
identity,60
ideog,1
ideological,39
ideologically,7
ideologies,6
ideologues,1
ideology,33
ides,2
idigo,1
idiom,13
idiomatic,23
idiomatically,2
idioms,7
idiosyncrasies,2
idiosyncrasy,1
idiosyncratic,2
idiot,88
idiotic,5
idiots,27
idle,38
idle-itis,1
idleness,3
idler,1
idling,2
idly,3
idol,16
idolatrous,1
idolatry,5
idolitus,1
idolize,1
idols,7
idris,10
idyllic,2
ie,8
iesus,2
iewa,1
if,47177
iff,2
iffley,7
iffy,27
iffyish,2
ifs,7
ifut,1
ig,1
igi,1
igloo,4
ignas,1
ignatian,1
ignatius,7
ignite,7
ignited,2
ignites,1
igniting,1
ignition,10
ignitions,2
ignoble,3
ignorable,1
ignorance,37
ignorant,32
ignorantly,1
ignore,209
ignored,78
ignores,12
ignoring,44
igor,2
iguanas,1
ihibit,1
ii,3
iii,2
ike,3
ikea,9
il,11
ilford,4
iliad,3
ilias,14
iliescu,3
ilk,4
ilkeston,6
ilkley,2
ill,436
ill-advised,2
ill-conceived,3
ill-defined,2
ill-equipped,2
ill-fated,1
ill-feeling,2
ill-formed,4
ill-formedness,3
ill-founded,2
ill-gotten,1
ill-health,7
ill-informed,1
ill-judged,1
ill-mannered,2
ill-treat,1
ill-treated,3
ill-usage,1
illegal,101
illegality,2
illegally,7
illegible,4
illegitimate,8
illicit,4
illicitly,5
illingworth,1
illinois,5
illiquidous,1
illiteracy,3
illiterate,17
illkeston,1
illness,166
illnesses,51
illogical,9
ills,7
illu,1
illuminarc,1
illuminate,3
illuminated,4
illuminating,3
illumination,6
illumined,1
illuminist,1
illuminous,1
illus,1
illusion,42
illusioned,1
illusions,16
illusory,2
illustra,1
illustrate,51
illustrated,27
illustrates,16
illustrating,5
illustration,63
illustrations,33
illustrative,3
illustrator,2
illustrious,2
illyria,5
im,50
ima,4
imag,1
image,251
image-building,1
image-making,1
imagery,7
images,66
imaginable,7
imaginary,32
imagination,87
imaginations,5
imaginative,15
imagine,965
imagined,33
imagines,7
imaging,4
imagining,18
imaginings,1
imam,1
imanan,1
imbalance,10
imbalanced,1
imbalances,4
imbecile,2
imbeciles,1
imbedded,1
imbibe,1
imbit,1
imbues,1
imelda,1
imitate,6
imitating,2
imitation,12
imitations,3
imm,1
immac,9
immaculate,18
immaculately,3
immaterial,12
immature,18
imme,2
immeasurable,1
immed,1
immediacy,9
immediat,1
immediate,165
immediate-term,1
immediately,459
immeding,1
immemorial,2
immense,35
immensely,29
immersed,1
immersion,19
immigrant,6
immigrants,8
immigration,26
imminent,19
imminently,1
immobile,8
immobility,3
immobilization,1
immobilized,2
immoderate,1
immonuments,1
immor,1
immoral,11
immorally,2
immortal,6
immortalised,1
immortality,4
immovable,1
immune,34
immunelytic,1
immunisation,4
immunisations,1
immunity,25
immunization,2
immunizations,1
immunoglobulins,1
immunological,6
immunology,9
imogen,2
imp,8
impact,388
impacted,2
impacts,18
impair,5
impaired,11
impairment,2
impairments,2
impalement,1
impalpable,1
impar,1
impart,10
impartation,1
imparted,2
impartial,10
impartiality,1
impartially,3
imparting,1
impartment,2
impasse,2
impassive,1
impatience,2
impatient,12
impatiently,2
impeachable,1
impeccable,7
impeccably,3
impede,2
impeded,3
impedes,1
impediment,3
impediments,2
impeding,1
impel,1
impelled,1
impending,4
imperative,11
imperatively,1
imperceptibly,1
imperfect,13
imperfection,1
imperfections,1
imperfectly,1
imperial,32
imperialism,12
imperialist,2
imperialistic,1
imperishable,1
impermeable,1
impersonal,9
impersonate,1
impersonating,1
impersonation,2
impersonations,1
impertinent,1
impetigo,2
impetu,1
impetus,15
impinge,10
impinged,2
impinging,2
impl,1
implant,7
implantation,1
implanted,2
implanting,1
implants,6
imple,2
implemation,1
implement,92
implemental,1
implementation,73
implementations,1
implemented,66
implementing,36
implements,13
implicated,4
implicating,3
implication,84
implications,172
implicit,20
implicitly,1
implied,41
implies,64
implima,1
implore,1
implores,1
imply,43
implying,28
impo,4
impoi,1
impolite,2
imponderables,4
imponderants,2
imponderous,1
impor,2
import,59
importa,1
importance,262
important,2904
importantly,79
imported,33
importer,3
importers,6
importing,23
imports,25
importunate,1
importuned,1
importuning,1
importunity,1
impos,1
impose,90
imposed,90
imposes,11
imposing,34
imposition,15
impositions,1
imposs,1
impossibilities,1
impossibility,11
impossible,244
impossibly,2
imposters,1
impotence,2
impotent,5
impoverished,7
impoverishment,2
impracticable,2
impractical,12
impractically,1
impre,1
imprecise,4
imprecision,1
impregnable,2
impregnated,1
impresario,1
impress,42
impressed,172
impresses,1
impressing,3
impression,292
impressionable,5
impressionism,5
impressionisms,1
impressionist,4
impressionists,1
impressions,16
impressive,78
impressively,1
imprimatur,1
imprint,5
imprints,1
imprison,1
imprisoned,5
imprisonment,15
improbable,5
improbably,1
impromptu,3
improper,15
improperly,2
impropriety,2
improv,1
improvable,1
improval,1
improvance,1
improve,397
improved,219
improvement,180
improvements,119
improver,3
improvers,1
improves,14
improving,136
improvisation,5
improvise,2
improvised,1
improvising,1
imprudence,1
imprudent,2
imps,1
impudence,1
impudent,2
impugn,1
impulse,9
impulses,7
impulsive,1
impulsively,1
impune,1
impunity,3
impure,1
impurities,1
impurity,5
imput,1
imputed,1
imputing,1
in,136404
in-bill,1
in-bound,1
in-built,2
in-crowd,1
in-date,1
in-depth,9
in-expensive,1
in-fighting,3
in-filled,1
in-filling,1
in-flight,1
in-flood,2
in-growing,1
in-house,38
in-joke,1
in-law,4
in-laws,8
in-patient,2
in-patients,3
in-service,18
in-step,1
ina,2
inability,17
inaccessibility,1
inaccessible,11
inaccurable,1
inaccuracies,4
inaccurate,19
inact,1
inactivate,1
inactivated,2
inactivates,1
inactivating,2
inactivation,7
inactive,4
inactivity,2
inadequa,1
inadequac,1
inadequacies,6
inadequacy,6
inadequate,56
inadequately,7
inadequates,1
inadmissibility,1
inadmissible,14
inadvertent,2
inadvertently,11
inadvisable,2
inaltruism,1
inane,2
inanimate,4
inantiamorse,1
inantipas,1
inapplicable,1
inappreciable,1
inappropriate,45
inappropriately,4
inappropriateness,1
inarticulate,1
inasmuch,1
inaudible,3
inaugural,6
inaugurated,4
inauguration,2
inaugurations,2
inauspicious,3
inavailability,2
inavase,2
inbet,1
inbetween,3
inboard,1
inborn,2
inbound,2
inbred,5
inbreeding,1
inbuilt,3
inc,6
incalculable,1
incandescent,2
incap,1
incapable,28
incapacitated,3
incapacity,3
incarceration,2
incarnated,3
incarnating,1
incarnation,6
incarnations,1
incendiaries,1
incendiary,3
incense,6
incensed,4
incenses,1
incentive,88
incentives,25
inception,6
inceptions,1
incessant,3
incessantly,3
incest,26
incestuous,4
inch,216
inches,190
inci,1
inciden,1
incidence,34
incidences,5
incident,174
incidental,7
incidentally,120
incidentals,5
incidently,6
incidents,61
incinerated,1
incinerator,5
incinerators,2
incisive,3
incisiveness,1
incisors,1
incited,1
inciting,1
incl,1
inclement,4
inclination,17
inclinations,4
incline,6
inclined,89
inclines,1
inclining,1
includ,2
include,366
included,311
includes,187
including,492
inclusion,32
inclusive,21
inco,1
incognito,1
incoherence,1
incoherent,1
incohesion,1
income,834
income-led,1
income-type,1
incomer,2
incomers,1
incomes,50
incomience,1
incoming,43
incomings,1
incomparable,2
incompatibility,4
incompatible,12
incompetence,15
incompetency,1
incompetent,26
incompetents,2
incomplete,9
incompleteness,1
incompoundable,1
incomprehensible,8
incon,2
inconceivable,7
inconclusive,2
incongruous,1
inconsequentially,1
inconsiderable,1
inconsiderate,3
inconsistencies,3
inconsistency,10
inconsistent,23
inconspicuous,1
inconspicuously,1
incontinent,8
inconve,1
inconvenience,29
inconvenienced,4
inconveniences,1
inconveniencing,1
inconvenient,10
incorporate,56
incorporated,53
incorporates,18
incorporating,19
incorporation,5
incorrect,40
incorrectly,12
incorrects,1
incorrupt,2
incorruptibility,2
incr,1
incre,1
increa,1
increase,1045
increased,393
increases,181
increasin,1
increasing,333
increasingly,142
incred,2
incredible,139
incredibly,71
incredulity,1
increment,7
incremental,9
incrementally,1
incrementic,1
increments,11
incriminate,1
incriminated,1
incru,1
incubated,1
incubating,2
incubator,4
incubators,4
inculcate,1
incumbent,12
incumbents,2
incur,19
incurable,5
incurred,28
incurring,7
incurs,1
incursion,2
incursions,5
incy,1
ind,14
indadit,1
inde,4
indebted,7
indebtedness,4
indecency,1
indecent,4
indecently,2
indecipherable,1
indecision,1
indecisive,4
indee,1
indeed,1720
indefatigable,2
indefensible,5
indefinables,1
indefinite,2
indefinitely,16
indelible,4
indelicate,2
indemnified,1
indemnify,1
indemnities,2
indemnity,7
indent,8
indented,9
indenting,2
indents,2
indenture,2
indepen,1
independence,105
independency,1
independent,434
independently,34
independents,8
inder,1
indes,1
indesit,2
indestructible,3
index,95
index-linked,14
index-linking,1
indexation,3
indexes,16
indexing,1
indi,3
india,133
indian,120
indian-asian,1
indiana,6
indians,49
indic,2
indicart,1
indicat,2
indicate,173
indicated,134
indicates,60
indicating,38
indication,164
indications,26
indicative,17
indicator,31
indicators,30
indices,14
indictable,2
indicted,2
indictment,13
indies,22
indifference,3
indifferent,12
indigenous,16
indigestion,18
indignant,5
indignantly,1
indignation,2
indignity,3
indigo,9
indipau,8
indirect,35
indirecti,1
indirectly,21
indis,1
indiscretionary,1
indiscriminate,4
indiscriminately,8
indispensable,2
indispensably,1
indisputable,2
indissoluble,2
indistinct,1
indistinguishable,2
indiv,4
individ,3
individual,805
individualism,8
individualist,2
individualistic,9
individuality,16
individualized,2
individually,65
individuals,320
individuate,5
individuates,7
individuating,3
individuation,14
indivisib,1
indivisible,3
indo,1
indo-china,5
indoctrinated,2
indoctrination,2
indonesia,7
indonesian,4
indonesians,1
indoor,34
indoors,43
indu,2
induce,10
induced,14
inducements,1
induces,1
inducted,2
induction,30
indulge,15
indulged,5
indulgence,14
indulgent,4
indulges,1
indulging,5
indus,1
indust,1
industrial,392
industrialised,3
industrialist,4
industrialists,14
industrialization,47
industrialize,5
industrialized,6
industrializes,2
industrializing,1
industrially,4
industrials,1
industries,138
industrious,8
industrist,1
industry,801
indwelling,4
indwells,3
indy,1
ine,3
ineffective,12
ineffectual,3
inefficiencies,3
inefficiency,8
inefficient,31
inelastic,9
inelasticity,1
inelegant,1
ineligible,4
inema,1
inentiamorse,1
ineptitude,2
ineptly,1
ineq,1
inequalities,30
inequality,22
inequitable,1
inequities,1
inequity,6
iner,1
ineradicable,1
inerent,1
inert,3
inertia,11
inertial,1
inescapable,6
inescapably,1
inestimable,1
inevi,1
inevitability,3
inevitabl,2
inevitable,56
inevitably,77
inexcusable,2
inexorability,1
inexorable,2
inexpendible,1
inexpensive,4
inexperience,6
inexperienced,7
inexpert,1
inexplicable,2
inextricably,4
inf,6
infa,1
infallibility,1
infallible,3
infamous,2
infancy,11
infant,36
infanticide,3
infantile,3
infantilism,2
infantry,9
infants,38
infat,1
infatuated,3
infatuation,4
infe,1
infeasible,2
infect,4
infected,24
infecting,2
infection,62
infections,10
infectious,11
infective,6
infectives,1
infects,2
infer,13
inference,14
inferences,9
inferential,1
inferior,31
inferiority,2
infernally,1
inferno,3
inferred,2
infertility,5
infested,6
infidel,1
infidels,1
infighting,1
infill,1
infilling,3
infiltrate,2
infiltrated,3
infin,1
infini,2
infinite,31
infinitely,14
infinitive,5
infinity,48
infirm,4
infirmary,27
infirmatory,1
infirmities,3
infirmity,7
infl,3
inflamed,7
inflammable,5
inflammation,19
inflammatory,7
inflatable,4
inflate,2
inflated,7
inflating,1
inflation,221
inflation-proof,2
inflationary,6
inflations,1
inflatory,1
inflect,1
inflection,4
inflections,1
inflects,1
inflexibility,2
inflexible,10
inflict,10
inflicted,11
inflicting,5
inflicts,1
inflight,1
inflow,3
influ,1
influence,288
influenced,66
influencer,1
influences,37
influencing,49
influential,21
influenza,2
influenzi,2
influx,14
info,10
infomix,2
inform,65
informa,3
informal,61
informality,3
informally,22
informant,1
informants,1
informat,1
informatio,1
information,2137
information-sharing,1
informational,2
informations,3
informative,20
informed,170
informer,9
informers,1
informing,15
informs,7
infra,8
infra-red,13
infrared,1
infrastructure,62
infrequent,5
infrequently,4
infringe,7
infringed,1
infringement,15
infringing,7
infu,2
infuriate,1
infuriated,4
infuriates,1
infuriating,4
infuse,2
infusion,2
ing,11
ingalls,1
ingaselectric,1
inge,4
ingen,1
ingenious,4
ingenuity,7
ingeria,1
ingersoll,3
ingham,1
ingleby,1
inglenook,2
ingleston,19
inglestone,1
ingoing,1
ingot,4
ingots,2
ingrained,4
ingratiating,1
ingredient,13
ingredients,31
ingrid,1
ingrowing,4
ingy,6
inhab,1
inhabit,2
inhabitable,1
inhabitant,1
inhabitants,6
inhabited,7
inhabiting,2
inhabits,2
inhalation,3
inhale,3
inhaled,2
inhaler,14
inhalers,6
inhe,1
inherent,27
inherently,16
inherit,22
inheritance,73
inherited,52
inheriting,3
inheritors,1
inherits,3
inhibi,1
inhibit,8
inhibited,19
inhibiting,1
inhibition,5
inhibitions,4
inhibitor,5
inhibitors,2
inhibitory,1
inhibits,9
inhuman,8
inhumane,1
inhumanity,1
ini,1
inimitable,3
ininghams,1
iniquities,1
iniquitous,2
iniquity,6
init,2
initia,1
initial,190
initially,196
initials,37
initiate,13
initiated,39
initiates,3
initiating,5
initiation,10
initiations,1
initiative,176
initiatives,78
inj,1
inject,27
injected,12
injecting,4
injection,46
injections,21
injector,1
injects,5
injunction,11
injunctions,1
injure,6
injured,120
injures,1
injuries,71
injurious,1
injury,137
injustice,33
injustices,10
ink,62
ink-black,1
ink-pens,1
inkahta,2
inkborough,1
inking,1
inkling,9
inks,1
inkstone,1
inkwell,1
inlaid,1
inland,62
inlay,3
inlet,4
inlets,1
inmate,1
inmates,12
inn,47
innards,3
innate,15
inner,210
inner-city,1
innerlaken,1
innermost,1
inners,2
innes,14
innings,17
innnit,1
innocence,10
innocent,82
innocently,7
innocents,1
innocuous,11
innovation,20
innovations,9
innovative,21
innovator,5
innovators,9
innovatory,2
inns,2
innsbruck,3
innsworth,1
innuendo,3
innuendos,2
innumerable,4
innumeracy,1
inoculate,1
inoculating,1
inoculation,1
inoffe,1
inoffensive,3
inombrable,1
inopportune,2
inordinate,3
inordinately,2
inorganic,15
inositol,4
inotta,5
inp,1
inpatient,1
input,207
inputs,35
inputted,1
inputting,6
inquest,13
inquests,1
inquire,1
inquired,1
inquires,1
inquiries,21
inquiring,2
inquiry,76
inquisities,1
inquisition,1
inquisitive,2
inro,2
inroad,3
inroads,7
inrush,1
ins,45
insane,7
insanity,1
inscribe,1
inscribed,6
inscription,8
inscriptions,1
insect,10
insecticides,1
insects,11
insecure,19
insecurities,2
insecurity,9
inseficus,1
inseminate,2
inseminated,1
insemination,7
insensibility,1
insensitive,8
insensitivity,1
inseparable,5
inseparably,1
insert,53
inserted,28
inserting,5
insertion,4
insertive,1
inserts,9
inset,68
insets,2
insetting,5
inshore,1
insi,2
inside,1088
inside-out,3
insider,4
insiders,2
insides,21
insidious,2
insight,41
insights,23
insignia,3
insignificance,6
insignificant,12
insignificantly,1
insincerity,1
insinuate,1
insipid,1
insist,78
insisted,48
insistence,15
insistent,9
insisting,18
insists,11
insole,2
